"recordID","TITLE","JOURNAL","YEAR","KEYWORDS"
13758,"Bacterial biomass and cell size distributions in lakes:  more and larger cells in anoxic waters","Limnology and Oceanography",1993,"anoxic waters, bacterial abundance, cell size distribution, HBR, NTL"
1638,"Avian seed dispersal on Virginia barrier islands: potential influence on vegetation community structure and patch dynamics","American Midland Naturalist",2010,"VCR"
3046,"Avian seed dispersal on Virginia barrier islands: potential influence on vegetation community structure and patch dynamics",NA,2008,"island, megasite, primary productivity, VCR"
8149,"Associations between vegetation patterns and soil texture in the shortgrass steppe.",NA,2002,"SGS"
8148,"Associations between vegetation patterns and soil texture in the shortgrass steppe","Plant Ecology",2002,"canonical correlation analysis, grassland, plant functional types, SGS, shrubland, transect"
7319,"Assessing the response of terrestrial ecosystems to potential changes in precipitation","BioScience",2003,"SEV"
7320,"Assessing the response of terrestrial ecosystems to potential changes in precipitation",NA,2003,"KNZ"
3966,"Assessing the extraction and quantification of amorphous silica in soils of forest and grassland ecosystems","European Journal of Soil Science",2007,"SGS"
3967,"Assessing the extraction and quantification of amorphous silica in soils of forest and grassland ecosystems",NA,2007,"HBR"
6536,"Assessing global warming with surface heat content","EOS",2004,"SGS"
6537,"Assessing global warming with surface heat content",NA,2004,"SGS"
274,"Assessing fertilization success of the coral Montipora capitata under copper exposure: does the night of spawning matter?",NA,2013,"copper, disturbance, fertilization, gametes, MCR, population, spawning, toxicity"
275,"Assessing fertilization success of the coral Montipora capitata under copper exposure: does the night of spawning matter?","Marine Pollution Bulletin",2013,"copper, disturbance, fertilization, gametes, MCR, population, spawning, toxicity"
10346,"Arroyo water storage and soil nutrients and their effects on gas-exchange of shrub species in the northern Chihuahuan Desert","Journal of Arid Environments",1999,"JRN, transpiration"
10347,"Arroyo water storage and soil nutrients and their effects on gas-exchange of shrub species in the northern Chihuahuan Desert",NA,1999,"JRN, prosopis, soil nutrients"
271,"Are all eggs created equal? A case study from the Hawaiian reef-building coral Montipora capitata.",NA,2013,"biochemical phenotype, coral eggs, coral reproduction, disturbance, egg provisioning, gamete variation, maternal effects, MCR, population, spawner"
272,"Are all eggs created equal? A case study from the Hawaiian reef-building coral Montipora capitata.","Coral Reefs",2013,"biochemical phenotype, coral eggs, coral reproduction, disturbance, egg provisioning, gamete variation, maternal effects, MCR, population, spawner"
269,"Arctic arthropod assemblages in habitats of differing shrub dominance",NA,2013,"ARC"
270,"Arctic arthropod assemblages in habitats of differing shrub dominance",NA,2013,"ARC"
9621,"Arctic and boreal ecosystems of western North America as components of the climate system","Global Change Biology",2000,"ARC, BNZ"
9622,"Arctic and boreal ecosystems of western North America as components of the climate system",NA,2000,"ARC"
2269,"Archaeal populations in biological soil crusts from arid lands in North America","Soil  Biology and Biochemistry",2009,"SEV"
2270,"Archaeal populations in biological soil crusts from arid lands in North America",NA,2009,"SEV"
2264,"Approaches to predicting broad-scale regime shifts using changing pattern-process relationships across scales",NA,2009,"JRN, SEV"
2265,"Approaches to predicting broad-scale regime shifts using changing pattern-process relationships across scales",NA,2009,"JRN, pattern-process"
668,"Applying Stable Isotopes to Examine Food Web Structure: An Overview of Analytical Tools",NA,2012,"bayesian statistics, dietary variation, FCE, individual specialization, mixing model, predator?prey interactions, trophic structure"
669,"Applying Stable Isotopes to Examine Food Web Structure: An Overview of Analytical Tools","Biological Reviews",2012,"bayesian statistics, dietary variation, FCE, individual specialization, mixing model, predator?prey interactions, trophic structure"
2260,"Antipredator Responses by Native Mosquitofish to Non-Native Cichlids: An Examination of the Role of Prey Naivete{\textquoteright","Ethology",2009,"FCE"
2261,"Antipredator Responses by Native Mosquitofish to Non-Native Cichlids: An Examination of the Role of Prey Naivete{\textquoteright",NA,2009,"FCE"
4734,"Antarctic Climate Cooling and Response of Diatoms in Glacial Meltwater Streams","Geophysical Research Letters",2006,"MCM, NWT"
4735,"Antarctic climate cooling and response of diatoms in glacial meltwater streams",NA,2006,"BioMath, NWT, NWTLTER"
11735,"ANPP Estimates from NDVI for the Central Grassland Region of the United States",NA,1997,"grassland ecosystem, linear model, model, SGS"
11734,"ANPP estimates from NDVI for the central grassland region of the United States","Ecology",1997,"SEV"
5696,"Analysis of Size and Complexity of Randomly Constructed Food Webs by Information Theoretic Metrics.",NA,2005,"food webs; core:Model, VCR"
5695,"Analysis of size and complexity of randomly constructed food webs by information theoretic metrics.",NA,2005,"food web, modeling, PIE, PIE LTER, population dynamics, VCR"
11020,"Analysis of large-scale spatial heterogeneity in vegetation indices among North American landscapes","Ecosystems",1998,"NTL, SEV"
11021,"Analysis of large-scale spatial heterogeneity in vegetation indices among North American landscapes",NA,1998,"SEV"
1009,"Analysis of abrupt transitions in ecological systems.",NA,2011,"alternative states, bouteloua eriopoda, desert grassland, disturbance, kril, leading indicators, MCR, Nyctiphanes simplex, Pachythyone rubra, penguins; Pygoscelis, population, regime shifts, sea cucumbers, thresholds"
1006,"Analysis of abrupt transitions in ecological systems","Ecosphere",2011,"SBC"
1007,"Analysis of abrupt transitions in ecological systems",NA,2011,"JRN, thresholds"
1008,"Analysis of abrupt transitions in ecological systems",NA,2011,"JRN, thresholds"
7702,"An introduction to climate variability and ecosystem response.",NA,2003,"KNZ, NWT, NWTLTER"
7701,"An introduction to climate variability and ecosystem response",NA,2003,"NWT, PAL"
7703,"An introduction to climate variability and ecosystem response",NA,2003,"KNZ"
1311,"An integrated conceptual framework for long-term social-ecological research",NA,2011,"NTL, SBC, SEV"
1312,"An integrated conceptual framework for long-term social-ecological research",NA,2011,"SBC"
1313,"An integrated conceptual framework for long-term social-ecological research",NA,2011,"SBC, SEV"
1917,"An integrated conceptual framework for long-term social-ecological research","Frontiers in Ecology and the Environment",2010,"BNZ, FCE, NTL, SBC, SEV"
1918,"An integrated conceptual framework for long-term social-ecological research",NA,2010,"FCE"
15197,"An experimental test of prey distribution learning in two paruline warblers",NA,1990,"HBR"
15572,"An experimental test of prey distribution learning in two paruline warblers","The Condor",1989,"HBR"
6762,"An Experimental Evaluation of Different Methods of Restoring Phyllospadix torreyi (Surfgrass)","Restoration Ecology",2004,"SBC"
8370,"An Experimental Evaluation of Different Methods of Restoring Phyllospadix torreyi (Surfgrass)",NA,2002,"SBC"
6517,"Algal-bacterial co-variation in streams: A cross-stream comparison.",NA,2004,"CWT"
6516,"Algal-bacterial co-variation in streams: a cross-stream comparison","Archive fur Hydrobiologie",2004,"CWT, KNZ"
1614,"Adsorption and desorption of phosphate on limestone in experiments simulating seawater intrusion","Applied Geochemistry",2010,"FCE"
1615,"Adsorption and desorption of phosphate on limestone in experiments simulating seawater intrusion",NA,2010,"FCE"
12780,"Adding 15N tracers to ecosystem experiments",NA,1995,"ARC, HFR"
12781,"Adding 15N tracers to ecosystem experiments",NA,1995,"HFR, LTER2"
8877,"Acidic deposition in the northeastern United States: sources and inputs, ecosystem effects, and management strategies",NA,2001,"HBR"
6512,"Acidic deposition in the northeastern United States: Sources and inputs, ecosystem effects and management strategies",NA,2004,"HBR"
17357,"Acid rain",NA,1982,"HBR"
17765,"Acid rain",NA,1979,"HBR"
18472,"Acid rain",NA,1972,"HBR"
18293,"Acid precipitation in the northeastern United States",NA,1974,"HBR"
18294,"Acid precipitation in the northeastern United States",NA,1974,"HBR"
2234,"Accelerate Synthesis in Ecology and Environmental Sciences.",NA,2009,"BES, JRN, MCM, SEV"
2233,"Accelerate synthesis in ecology and environmental sciences",NA,2009,"JRN, visualization"
2235,"Accelerate synthesis in ecology and environmental sciences",NA,2009,"BES, JRN, NTL, SEV"
2236,"Accelerate synthesis in ecology and environmental sciences",NA,2009,"BES, JRN, SEV, SYNTHESIS; environmental science; ecology; knowledge integration"
2237,"Accelerate synthesis in ecology and environmental sciences",NA,2009,"JRN, SEV"
2238,"Accelerate synthesis in ecology and environmental sciences","BioScience",2009,"BES, BNZ, JRN, MCM, NTL, SEV"
10323,"Abundance, diversity and body size: patterns from a grassland arthropod community.","Journal of Animal Ecology",1999,"CDR"
10324,"Abundance, diversity and body size: patterns from a grassland arthropod community",NA,1999,"SEV"
6438,"A test for community change using a null model approach","Ecological Applications",2005,"NTL"
6439,"A test for community change using a null model approach",NA,2005,"KNZ"
10270,"A Temperature area index of stream discharge in Taylor Valley, Antarctica",NA,2000,"MCM"
10960,"A Temperature area index of stream discharge in Taylor Valley, Antarctica",NA,1999,"MCM"
14616,"A Systems Analysis of the Global Boreal Forest",NA,1992,"BNZ, VCR"
14165,"A systems analysis of the global boreal forest",NA,1993,"BNZ"
5512,"A simple model for analyzing climatic effects on terrestrial carbon and nitrogen dynamics: An Arctic case study","Global Biogeochem. Cycles",2006,"ARC"
5511,"A simple model for analyzing climatic effects on terrestrial carbon and nitrogen dynamics: An arctic case study",NA,2006,"ARC"
1405,"A non-stationary spatial generalized linear mixed model approach for studying plant diversity","Journal of Applied Statistics",2011,"CAP"
3591,"A non-stationary spatial generalized linear mixed model approach for studying plant diversity","Communications in Statistics -- Simulation and Computation",2008,"CAP"
6980,"A multi-scale perspective of water pulses in dryland ecosystems: climatology and ecohydrology of the western USA","Oecologia",2004,"SGS"
6981,"A multi-scale perspective of water pulses in dryland ecosystems: climatology and ecohydrology of the western USA",NA,2004,"SGS"
1385,"A Multi-Scalar Approach to Theorizing Socio-Ecological Dynamics of Urban Residential Landscapes",NA,2011,"PIE, PIE LTER; disturbance; land use; suburbia; socio-ecology; landscape"
1386,"A Multi-Scalar Approach to Theorizing Socio-Ecological Dynamics of Urban Residential Landscapes","Cities and the Environment (CATE)",2011,"CAP, FCE, PIE"
1384,"A multi-scalar approach to theorizing socio-ecological dynamics of urban residential landscapes",NA,2011,"CAP"
14384,"A generalized, lumped-parameter model of photosynthesis, evapotranspiration and net primary production in temperate and boreal forest ecosystems","Oecologia",1992,"HFR, LTER1"
14385,"A generalized, lumped-parameter model of photosynthesis, evapotranspiration and net primary production in temperate and boreal forest ecosystems",NA,1992,"HBR"
14799,"A general biogeochemical model describing the responses of the C and N cycles in terrestrial ecosystems to changes in CO2, climate, and N deposition","Tree Physiology",1991,"ARC, carbon, computer applications, d 04100 terrestrial ecosystems - general, HFR, mathematics, models d 04003 modeling, nitrogen, nutrient cycles, terrestrial environments biogeochemistry"
14800,"A general biogeochemical model describing the responses of the C and N cycles in terrestrial ecosystems to changes in CO2 climate and N deposition",NA,1991,"HFR, LTER1"
2555,"A framework for assessing ecosystem dynamics in response to chronic resource alterations induced by global change","Ecology",2009,"SGS"
2556,"A framework for assessing ecosystem dynamics in response to chronic resource alterations induced by global change",NA,2009,"SEV"
